image_path,is_cattle,disease_status,farm_id,source,notes,symptoms_visible,is_early_stage
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle123_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle125_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle126_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle127.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle127_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle128_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle129_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle12_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle131_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle132_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle133_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle135_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle137_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle139_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle13_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle140_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle142_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle143_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle144_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle145_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle147_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle148_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle149_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle14_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle15.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle16_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle17_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle18.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle19.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle1_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle20_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle23_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle24_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle25_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle26.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle27.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle28.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle28_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle29_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle2_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle30.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle31.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle32.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle33_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle34.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle34_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle35_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle36_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle37.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle37_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle38.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle39_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle40.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle42_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle45.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle48.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle49.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle50.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle51_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle52_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle53_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle54_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle55_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle56.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle56_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle57.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle57_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle58.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle5_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle60.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle61.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle62.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle62_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle63.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle64_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle65.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle66_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle67_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle68.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle68_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle69.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle6_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle70_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle71_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle72_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle73_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle74_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle75_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle78_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle81_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle82_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle83_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle84_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle85_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle86_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle87_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle8_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle9.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle90_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle91_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle93_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle94.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle95_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle96_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle98_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\HolsteinFriesiancattle99_c.jpg,1,0,farm_siancattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle0_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle100.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle100_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle101_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle103.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle103_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle104.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle104_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle105_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle106.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle106_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle107.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle107_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle108_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle109_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle10_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle110.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle110_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle111_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle112_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle113_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle115_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle116.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle116_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle118_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle119.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle119_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle11_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle121_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle122.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle122_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle123.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle123_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle124_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle125.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle125_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle126.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle126_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle127.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle127_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle128_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle129_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle12_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle130_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle131.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle131_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle132_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle133.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle133_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle134.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle134_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle135.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle135_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle136_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle137_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle138_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle13_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle141_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle142_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle143_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle144_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle146_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle147_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle148_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle149.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle149_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle14_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle15_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle17_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle19_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle1_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle20_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle21_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle23_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle24_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle25_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle26.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle26_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle27_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle28.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle28_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle30_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle31_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle32_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle33_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle34_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle35_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle38_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle3_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle40.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle40_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle43_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle45_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle46.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle46_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle47_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle48.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle48_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle49.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle49_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle4_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle50_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle52.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle52_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle54.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle54_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle55_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle56_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle57.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle57_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle58.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle58_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle59.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle59_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle5_c.jpg,1,0,unknown_farm,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle60_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle61_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle64.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle64_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle65_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle66.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle66_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle67.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle67_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle68.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle68_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle70_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle71.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle71_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle72.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle72_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle75_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle76_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle77.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle77_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle78_c.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle79.jpg,1,0,farm_rseycattle,healthy,,False,False
d:\AniLinkData2\cattle_healthy\Jerseycattle79_c.jpg,1,0,farm_rseycattle,healthy,,False,False
